id, Latitude, Longitude, Listed, 
1510, -6.25113487, 53.3512115, 2, 
1519, -8.50611877, 51.8917923, 2, 
1538, -6.51679802, 53.3580742, 2, 
1545, -9.07122326, 53.2659073, 2, 
1568, -9.04656792, 53.2737427, 2, 
1570, -8.93806553, 53.3506317, 2, 
1571, -8.44421101, 54.6316147, 2, 
1580, -8.41608143, 51.9042816, 2, 
1585, -9.51772308, 53.7948837, 2, 
1591, -9.70801, 52.2704163, 2, 
1606, -6.43392801, 53.4095917, 2, 
1609, -6.25015783, 53.3391113, 2, 
1622, -8.59985065, 52.0269318, 2, 
1669, -6.27416086, 53.3450661, 2, 
1696, -7.75844, 54.8151, 2, 
1698, -6.26873, 53.3549042, 2, 
1714, 0, 0, 2, 
1717, -6.37288809, 53.3002129, 2, 
1719, -6.30783, 53.4001427, 2, 
1721, -9.48568344, 52.0605888, 2, 
1779, -6.27710485, 53.4062576, 2, 
1785, -10.0869541, 52.1451149, 2, 
1814, -6.40568876, 53.9985657, 2, 
1820, -8.64112282, 52.1326866, 2, 
1839, -9.02386761, 53.2768478, 2, 
1884, -9.54020596, 52.1306839, 2, 
1900, -6.26970816, 53.3596268, 2, 
1901, -8.98661518, 53.2982063, 2, 
1920, -6.30720282, 53.3656158, 2, 
1929, -6.25485182, 53.34161, 2, 
1930, -6.23312, 53.3417511, 2, 
1936, -6.43666315, 53.3393059, 2, 
1938, -6.2641139, 53.355011, 2, 
1961, -6.39509583, 53.3930588, 2, 
1972, -6.4000411, 53.5130844, 2, 
1979, -6.27274609, 53.3544884, 2, 
1983, -6.4350872, 53.3913689, 2, 
1992, -6.58846807, 53.3821144, 2, 
1993, -6.36465311, 53.3533821, 2, 
2009, -6.26161, 53.3463593, 2, 
2021, -6.26599598, 53.3381, 2, 
2026, -8.33592606, 52.0162544, 2, 
2027, -6.25448084, 53.3458824, 2, 
2028, -8.45865631, 51.9006577, 2, 
2036, -6.21461678, 53.3272324, 2, 
2038, -6.43710423, 53.3600655, 2, 
2043, -6.25762177, 53.3355217, 2, 
2045, -8.66458321, 52.629303, 2, 
2046, -8.64090633, 52.6465836, 2, 
2049, -6.52229404, 53.3236198, 2, 
2053, -8.87691784, 52.7058029, 2, 
2056, -6.23438311, 53.3418312, 2, 
2057, -6.26536, 53.324234, 2, 
2063, -6.23190308, 53.3415909, 2, 
2076, -6.24195719, 53.4281349, 2, 
2079, -6.52258, 53.3234, 2, 
2120, -6.44272518, 53.2639694, 2, 
2125, -9.28985691, 53.0292206, 2, 
2145, -8.83173466, 52.716095, 2, 
2148, -8.87105274, 52.8239861, 2, 
2156, -8.57182884, 52.6236725, 2, 
2196, -8.47027779, 51.901371, 2, 
2197, -6.39326191, 53.3546753, 2, 
2201, -6.37123919, 53.2900848, 2, 
3010, -6.34063101, 54.1705971, 2, 
3011, -6.38301516, 53.3196564, 2, 
3015, -6.29759312, 53.3516808, 2, 
3017, -6.22930384, 53.4259453, 2, 
3020, -6.27525377, 53.3452187, 2, 
3021, -6.30567217, 53.4238815, 2, 
3022, -6.25166, 53.3401909, 2, 
3028, -6.25381088, 53.3482742, 2, 
3032, -6.46725178, 53.3574753, 2, 
3040, -6.39726, 53.3558197, 2, 
3057, -8.47451305, 52.7277451, 2, 
3071, -6.21257782, 53.4604645, 2, 
3091, -7.9313488, 53.4213066, 2, 
3094, -7.93221807, 53.4275208, 2, 
3137, -8.87691784, 52.7057381, 2, 
3140, -6.10103512, 53.2042923, 2, 
3155, -6.24842, 53.3481064, 2, 
3161, -6.048141, 52.9911652, 2, 
3170, -6.1798892, 53.3023415, 2, 
3171, -6.13421488, 53.294075, 2, 
3172, -6.11747503, 53.3922119, 2, 
3174, -8.32017708, 54.3233414, 2, 
3189, -6.39564323, 53.327877, 2, 
3220, -6.36889315, 53.3541298, 2, 
3225, -6.71229792, 53.2897263, 2, 
3228, -6.70762777, 53.2899208, 2, 
3231, -6.25777102, 53.4001579, 2, 
3237, -6.21798086, 53.3052292, 2, 
3242, -6.26549101, 53.3234558, 2, 
3247, -6.66385794, 53.2175636, 2, 
3255, -6.2608, 53.3509178, 2, 
5281, -6.37988901, 53.3885117, 2, 
5298, -6.17170477, 53.4019928, 2, 
5311, -6.2878952, 53.2977371, 2, 
5312, -6.37127781, 53.3548431, 2, 
5321, -7.24503613, 53.9733238, 2, 
5322, -6.46651077, 53.4329567, 2, 
5346, -6.32166386, 53.3257904, 2, 
5350, -6.25943708, 53.3483658, 2, 
5352, -6.25321484, 53.3418961, 2, 
5353, -6.22995281, 53.348381, 2, 
5362, -6.16547489, 53.5255165, 2, 
5368, -6.90997, 53.6222038, 2, 
5372, -8.69738293, 52.6797867, 2, 
5376, -6.29336119, 53.3669281, 2, 
5407, -8.60213089, 52.6865158, 2, 
5420, -8.59822083, 52.6550598, 2, 
89, -6.22521687, 53.3942757, 2, 
107, -6.10157681, 53.5225716, 2, 
122, -6.13516712, 53.2931061, 2, 
388, -6.27140808, 53.3899612, 2, 
389, -6.29759312, 53.3516808, 2, 
470, -6.26219, 53.3911743, 2, 
545, -6.1601162, 53.5241203, 2, 
803, -6.30804777, 53.3648186, 2, 
808, -6.45404577, 53.3381882, 2, 
825, -6.28442287, 53.3434563, 2, 
850, -6.25910378, 53.3456078, 2, 
858, -6.31820822, 53.3250389, 2, 
971, 0, 0, 2, 
1157, -8.61527348, 52.6548653, 2, 
1603, -6.53993177, 53.5133438, 2, 
1604, -9.232728, 53.8763695, 2, 
1645, -6.36963, 53.3857765, 2, 
1757, -6.2549, 53.3447685, 2, 
1869, -7.23221922, 52.6503372, 2, 
1885, -6.44913292, 53.4159355, 2, 
3007, -6.25611305, 53.3352, 2, 
3014, -6.25611305, 53.3352, 2, 
3059, -8.97531891, 52.8390656, 2, 
3248, -6.52429199, 53.3407936, 2, 
5324, -6.28050804, 53.3430328, 2, 
173, -6.10936403, 53.0884628, 2, 
643, -6.21877289, 53.3094215, 2, 
834, -6.24954605, 53.3520927, 2, 
3215, -6.22848511, 53.4521217, 2, 
1, -6.73021889, 53.2108307, 2, 
7, -6.79853487, 53.1804123, 2, 
19, -6.83274794, 53.1457863, 2, 
22, -6.91040516, 53.1538124, 2, 
31, -6.79744911, 53.1806717, 2, 
36, -6.7316308, 53.2110252, 2, 
52, -6.53786898, 53.337944, 2, 
100, -6.28424883, 53.3096581, 2, 
111, -6.22337818, 53.2761726, 2, 
146, -6.15537882, 53.2861214, 2, 
217, -6.23410892, 53.3034744, 2, 
221, -6.2769, 53.4163818, 2, 
248, -6.21448708, 53.254055, 2, 
255, -6.31823492, 53.3240471, 2, 
266, -6.17675304, 53.433506, 2, 
287, -6.26586199, 53.3396835, 2, 
293, -6.53841305, 53.3399277, 2, 
301, -6.33426094, 53.2897491, 2, 
313, -6.26020193, 53.3443184, 2, 
316, -6.25787306, 53.3455276, 2, 
340, -6.2652688, 53.3884392, 2, 
349, -6.26657677, 53.3216248, 2, 
356, -6.2769022, 53.2812729, 2, 
373, -6.27431679, 53.3529167, 2, 
374, -6.43339777, 53.3911858, 2, 
379, -6.23098421, 53.4693298, 2, 
400, -6.32056808, 53.3128166, 2, 
421, 0, 0, 2, 
432, -6.23853397, 53.3231888, 2, 
434, -6.30114079, 53.4025726, 2, 
435, -6.39164877, 53.3942413, 2, 
451, -6.25657701, 53.3480759, 2, 
455, -6.532, 53.3597832, 2, 
463, -6.42662716, 53.4039726, 2, 
471, -6.23887, 53.336647, 2, 
480, -6.30075312, 53.3123398, 2, 
490, -6.2465539, 53.3324, 2, 
499, -6.20201683, 53.3131676, 2, 
501, -6.18972492, 53.3883324, 2, 
503, -6.30890322, 53.2943, 2, 
514, -6.22056389, 53.4581261, 2, 
523, -6.31191, 53.3937416, 2, 
529, -6.17634392, 53.4243279, 2, 
533, -6.2631979, 53.3580055, 2, 
534, -6.27683306, 53.4163818, 2, 
563, -6.40733814, 53.3122177, 2, 
566, -6.38338, 53.4198723, 2, 
578, -6.33217192, 53.3161774, 2, 
582, -6.35155, 53.3025818, 2, 
585, -6.25843716, 53.357048, 2, 
589, -6.30791283, 53.3647766, 2, 
592, -6.25063515, 53.3504601, 2, 
615, -6.2159338, 53.3051262, 2, 
637, -6.25829792, 53.3477669, 2, 
645, -6.44884, 53.3564835, 2, 
654, -6.37863, 53.3197136, 2, 
666, -6.26406384, 53.3572617, 2, 
697, -6.26058912, 53.3529739, 2, 
699, -6.29943419, 53.3725281, 2, 
716, -6.26042509, 53.3506203, 2, 
745, -6.25611305, 53.3352, 2, 
755, -6.3786, 53.4189415, 2, 
765, -6.25703192, 53.348011, 2, 
780, -6.3786, 53.4189415, 2, 
817, -6.26328182, 53.3520432, 2, 
821, -6.16006613, 53.2805061, 2, 
827, 0, 0, 2, 
836, -6.30388212, 53.319046, 2, 
840, -6.26296711, 53.354084, 2, 
848, -6.25561285, 53.3402596, 2, 
863, -6.25565577, 53.338459, 2, 
868, -6.2651248, 53.3877792, 2, 
876, -6.3104682, 53.3656349, 2, 
888, -6.23895788, 53.4137077, 2, 
897, -6.32759, 53.3349953, 2, 
907, -6.276, 53.4169502, 2, 
928, 0, 0, 2, 
930, -6.3224678, 53.3384819, 2, 
936, -6.26969099, 53.3641357, 2, 
939, -6.27768278, 53.4169846, 2, 
941, -6.326231, 53.3242645, 2, 
962, -6.26792479, 53.354744, 2, 
965, -6.25623178, 53.3392944, 2, 
975, -6.25002718, 53.3390579, 2, 
976, -6.25843716, 53.357048, 2, 
977, -6.32411718, 53.2716, 2, 
989, -6.13013887, 53.1823349, 2, 
995, -6.23673916, 53.3503342, 2, 
1003, -6.21728706, 53.3763046, 2, 
1025, -6.2866168, 53.3761, 2, 
1072, -6.37975121, 53.4185066, 2, 
1080, -6.26376581, 53.3889503, 2, 
1086, -6.25830698, 53.3415031, 2, 
1088, -6.32224703, 53.3386154, 2, 
1098, -6.20822382, 53.3940353, 2, 
1107, -6.2603488, 53.3607903, 2, 
1117, -6.24441624, 53.4524, 2, 
1151, -6.26177883, 53.3529625, 2, 
1159, -6.37755919, 53.3919868, 2, 
1233, -8.48059559, 51.8394318, 2, 
1346, -7.48658705, 54.8332863, 2, 
1425, -6.57968378, 53.5669975, 2, 
1470, -6.24755096, 53.3480415, 2, 
1588, -6.68232107, 53.6541786, 2, 
1656, -6.25257111, 53.3363266, 2, 
1682, -6.46433878, 53.5072594, 2, 
1744, -6.45096302, 53.3299141, 2, 
1762, -6.27019691, 53.3551064, 2, 
1763, -6.26571703, 53.3561821, 2, 
1769, 0, 0, 2, 
1773, -6.23841381, 53.4669113, 2, 
1797, -6.258389, 53.3466263, 2, 
1824, -6.25003815, 53.342926, 2, 
1828, -6.18796396, 53.3978653, 2, 
1829, -8.61809731, 52.6571312, 2, 
1887, -8.46756172, 51.8900452, 2, 
1924, -6.27333307, 53.3522339, 2, 
1925, -6.52229404, 53.3236198, 2, 
1956, -6.15164804, 53.2892151, 2, 
1968, -6.27218819, 53.3607674, 2, 
1969, -6.63713884, 53.6018181, 2, 
1970, -6.26006, 53.3467255, 2, 
1971, -6.43634081, 53.3915558, 2, 
1974, -8.97216892, 53.2793732, 2, 
1998, -6.25416708, 53.346283, 2, 
2033, -6.23645878, 53.3421669, 2, 
2060, -6.27262688, 53.3393, 2, 
2061, -6.27493191, 53.3608, 2, 
2064, -6.26462, 53.3194122, 2, 
2065, -6.52229404, 53.3236198, 2, 
2071, -6.23845196, 53.3231239, 2, 
2075, -6.25952482, 53.3485909, 2, 
2083, -6.2168088, 53.3050156, 2, 
2095, -6.24217606, 53.4286766, 2, 
2100, -6.29987717, 53.2999306, 2, 
2105, -8.27716732, 52.14505, 2, 
2136, -8.97564507, 52.8395844, 2, 
2149, -8.96967125, 52.8177071, 2, 
2172, -6.3916, 53.421566, 2, 
2178, -6.34846497, 53.3773918, 2, 
3002, -6.29136, 53.3429794, 2, 
3003, -6.32453299, 53.3418121, 2, 
3009, -6.29833603, 53.3414345, 2, 
3012, -6.1014142, 53.5226212, 2, 
3025, -6.32251883, 53.3415298, 2, 
3029, -6.26599407, 53.339035, 2, 
3050, -6.25167799, 53.3497238, 2, 
3141, -6.21420813, 53.4632492, 2, 
3156, -6.24418402, 53.3827324, 2, 
3206, -6.28416777, 53.3434372, 2, 
3235, -6.19515324, 53.3890839, 2, 
3256, -6.2518959, 53.3483, 2, 
3267, -6.25265312, 53.3379097, 2, 
5286, -6.23028088, 53.3083153, 2, 
5300, -6.27450609, 53.34515, 2, 
5305, -6.23124, 53.3856392, 2, 
5315, -6.30428219, 53.4029655, 2, 
5331, -6.54699183, 53.4754143, 2, 
5343, -6.3053112, 53.4099884, 2, 
5349, -6.27003717, 53.3550797, 2, 
5366, -6.34649181, 53.2789497, 2, 
5371, -6.15366697, 53.2885323, 2, 
5375, -6.27981186, 53.3313179, 2, 
5389, -6.32166386, 53.3257904, 2, 
5399, 0, 0, 2, 
76, -6.27245522, 53.3123894, 2, 
120, -6.10508108, 53.1921921, 2, 
157, -6.11617, 53.2700539, 2, 
175, -6.22656202, 53.3630066, 2, 
184, -6.26234, 53.3107872, 2, 
193, -6.1220932, 53.4935226, 2, 
222, -6.2719121, 53.3641319, 2, 
232, -6.2462039, 53.3919258, 2, 
270, -6.24572086, 53.2919769, 2, 
298, -6.16056681, 53.4496918, 2, 
321, -6.23710918, 53.3422508, 2, 
331, -6.25281382, 53.3418694, 2, 
394, -6.25865078, 53.353756, 2, 
413, -6.24479818, 53.3338127, 2, 
447, -6.12396193, 53.3899879, 2, 
457, -6.2465539, 53.3324, 2, 
502, -6.38908577, 53.3252068, 2, 
743, -6.26115, 53.3516159, 2, 
793, -6.40942717, 53.3879089, 2, 
809, -6.35153103, 53.3026695, 2, 
818, -6.22924709, 53.3650589, 2, 
839, -6.25951576, 53.348568, 2, 
853, -6.43223476, 53.3424301, 2, 
873, 0, 0, 2, 
875, -6.37843609, 53.3232422, 2, 
950, -6.19510221, 53.3754158, 2, 
1018, -6.28452682, 53.3470116, 2, 
1023, -6.12398, 53.2333717, 2, 
1122, -6.25558805, 53.3403397, 2, 
1140, -9.44918919, 51.5718689, 2, 
1220, -6.27546406, 53.3550339, 2, 
1235, -8.72084332, 52.584774, 2, 
1291, -8.49134827, 51.8921814, 2, 
1294, -8.52903557, 51.8888168, 2, 
1326, -10.0391645, 53.9935188, 2, 
1397, -8.47060299, 51.9141197, 2, 
1472, -8.47353554, 51.9146385, 2, 
1475, -8.47060299, 51.9017601, 2, 
1501, -8.61679363, 52.6441879, 2, 
1537, -7.12827921, 54.4858589, 2, 
1550, -6.25004911, 53.3569107, 2, 
1572, -9.00127697, 53.2907639, 2, 
1577, -6.35323, 53.7117157, 2, 
1620, -8.57899666, 51.800209, 2, 
1627, -8.41466904, 51.8894615, 2, 
1632, -8.44095325, 51.8275223, 2, 
1648, -8.97564507, 52.8385506, 2, 
1695, -6.25124407, 53.3494644, 2, 
1697, -6.46531582, 53.4374237, 2, 
1713, -8.46191406, 52.5739632, 2, 
1716, -6.29892397, 53.7315865, 2, 
1730, -8.1679039, 51.9073257, 2, 
1731, -7.30835581, 52.3009, 2, 
1743, -8.99660683, 53.2916679, 2, 
1754, -6.27170897, 53.360733, 2, 
1761, -6.27258682, 53.3627357, 2, 
1767, -6.27861309, 53.4173737, 2, 
1782, -6.25012302, 53.4596329, 2, 
1791, 0, 0, 2, 
1793, -6.19365, 53.3076, 2, 
1801, -6.26499081, 53.3774948, 2, 
1827, -6.24190283, 53.3476524, 2, 
1858, -8.46604156, 51.8991699, 2, 
1863, -9.16310787, 54.1065216, 2, 
1909, -6.54036713, 53.8638763, 2, 
1910, -8.30193, 54.2309837, 2, 
2077, -6.25063276, 53.3304787, 2, 
2097, -6.21622, 53.3088379, 2, 
2098, -6.27071285, 53.3606606, 2, 
2126, -9.07437325, 53.2895966, 2, 
2155, -7.877913, 52.531765, 2, 
2158, -8.57052612, 52.6727943, 2, 
3081, -8.00618172, 53.4255142, 2, 
3085, -7.98467684, 53.4207268, 2, 
3203, -6.26532793, 53.3360367, 2, 
3251, -6.40536308, 53.3576202, 2, 
3254, -6.26296711, 53.3442154, 2, 
3263, -6.2495079, 53.3438034, 2, 
5310, -6.22821283, 53.4467316, 2, 
5325, -8.62124729, 52.6686516, 2, 
5328, -6.1673708, 53.2708702, 2, 
5335, -6.26140594, 53.3443222, 2, 
5342, -8.63927555, 52.6729889, 2, 
5364, -8.63004398, 52.6600456, 2, 
5390, -7.02933407, 53.1408653, 2, 
5391, -6.26551914, 53.3441849, 2, 
5403, -8.59626579, 52.659008, 2, 
5404, -8.62352753, 52.6610794, 2, 
5419, -8.63210773, 52.6584892, 2, 
35, -7.11578798, 52.2631683, 2, 
57, -6.25204611, 53.308342, 2, 
86, -6.2299881, 53.4294243, 2, 
341, -6.26632786, 53.3216896, 2, 
886, -6.36992502, 53.316227, 2, 
1187, -8.62722111, 51.8917274, 2, 
1259, -8.43074322, 51.8863564, 2, 
1305, -6.34182596, 52.6432152, 2, 
1369, -7.11090088, 52.9778976, 2, 
1438, -7.75409603, 54.3021774, 2, 
1549, -8.61168861, 52.0408478, 2, 
1557, -7.10796785, 52.2612915, 2, 
1582, -9.15409279, 52.4133224, 2, 
1650, -8.52784061, 51.8494, 2, 
1760, -6.26863289, 53.417717, 2, 
1783, -6.21634197, 53.3048897, 2, 
1786, -6.2774, 53.4167, 2, 
1804, -7.45845604, 54.9347076, 2, 
2069, -6.27520895, 53.3316917, 2, 
2168, -6.3017478, 53.3502159, 2, 
3008, -6.49231482, 53.3724403, 2, 
5301, -6.43951416, 53.3595695, 2, 
5386, -8.65969467, 52.6377792, 2, 
203, -6.17813206, 53.4086494, 2, 
1273, -6.417202, 53.5174866, 2, 
1612, -8.03844, 51.8518562, 2, 
1796, -6.26881, 53.3723793, 2, 
60, -6.34793282, 53.3038, 2, 
96, -6.244771, 53.4514275, 2, 
199, -6.21800089, 53.4541855, 2, 
581, -6.25657797, 53.335659, 2, 
1019, -6.39197111, 53.3541718, 2, 
1041, -6.22705698, 53.3645592, 2, 
1174, -7.2316761, 52.6421814, 2, 
1687, -9.40216064, 52.03405, 2, 
1952, -6.40579796, 53.9992752, 2, 
3148, -6.09647322, 53.0644302, 2, 
5394, -8.62439728, 52.6605644, 2, 
1311, -8.50329494, 54.2760925, 2, 
1997, -9.10130787, 53.2640953, 2, 
276, -6.24369478, 53.3569145, 2, 
414, -6.25642204, 53.3372726, 2, 
1074, -6.34635496, 53.2833595, 2, 
1994, -6.55222893, 53.3778152, 2, 
1693, -8.48124695, 54.271759, 2, 
1031, -6.3018322, 53.4027, 2, 
1708, -8.50731373, 51.8891373, 2, 
720, -6.23889, 53.4113159, 2, 
942, -6.25834799, 53.3525238, 2, 
156, -6.39092684, 53.3946915, 2, 
18, -6.71599102, 53.2085, 2, 
2010, -6.42439079, 53.3592796, 2, 
359, -6.30699587, 53.4181252, 2, 
1766, -6.26153278, 53.352951, 2, 
1078, -6.2651391, 53.3559151, 2, 
3023, -6.34785, 53.3910484, 2, 
343, -6.30143595, 53.395, 2, 
176, -6.24526691, 53.4371681, 2, 
730, -6.27465677, 53.3451653, 2, 
1000, -6.29735184, 53.3900185, 2, 
2014, -6.4391818, 53.359684, 2, 
812, 0, 0, 2, 
164, -6.06255293, 53.1288071, 2, 
281, -6.24822617, 53.2717819, 2, 
488, -6.26143694, 53.3470078, 2, 
869, -6.20984697, 53.3044357, 2, 
974, -6.21491385, 53.386898, 2, 
1268, -8.43161201, 51.8762589, 2, 
5385, -6.35161686, 53.3508, 2, 
1270, -9.01365852, 53.2776222, 2, 
377, -6.25587082, 53.3349609, 2, 
5287, -6.24737597, 53.3835487, 2, 
236, -6.49238, 53.3635521, 2, 
3138, -6.25091791, 53.3336105, 2, 
1307, -9.04635143, 53.2736778, 2, 
2035, -6.53176689, 53.3392296, 2, 
65, -6.13551283, 53.2927704, 2, 
218, -6.25626421, 53.3504257, 2, 
352, -6.29985, 53.3216934, 2, 
392, 0, 0, 2, 
579, -6.212286, 53.3788567, 2, 
691, -6.30274487, 53.3389435, 2, 
905, -6.19898, 53.3743362, 2, 
1001, -6.44942904, 53.3445358, 2, 
1060, -6.13445616, 53.2946625, 2, 
1342, -8.4691906, 51.9001427, 2, 
1515, -9.16082668, 54.1115685, 2, 
1576, -6.35301304, 53.7119751, 2, 
1598, -8.29411, 52.0591621, 2, 
1671, -8.20374584, 51.9156723, 2, 
1678, -7.85858, 54.7716064, 2, 
1759, -6.26908302, 53.3696175, 2, 
1776, -6.26462, 53.3318367, 2, 
1777, -6.21383286, 53.3195686, 2, 
1805, -6.4059062, 53.9951973, 2, 
2068, -6.27397299, 53.3456192, 2, 
1862, -8.62787247, 52.6623116, 2, 
127, -6.16775703, 53.5230751, 2, 
204, -6.42778301, 53.3401108, 2, 
912, -6.37991095, 53.3354607, 2, 
1148, -6.97166109, 52.3880806, 2, 
1312, -6.20541, 53.6119804, 2, 
245, -6.26519585, 53.3352928, 2, 
265, -6.28930187, 53.3902206, 2, 
462, -6.3616271, 53.3819237, 2, 
1443, -9.06307697, 53.2785301, 2, 
1527, -9.69421577, 52.2750778, 2, 
1562, -9.30321598, 54.2417259, 2, 
1664, -7.34224319, 53.523632, 2, 
1707, -7.18986082, 53.487, 2, 
1788, -6.68992376, 53.6515884, 2, 
3016, -6.31338406, 53.3894386, 2, 
5383, -8.63471508, 52.6551895, 2, 
17, -7.11774302, 52.2598038, 2, 
140, -6.34476, 53.2752762, 2, 
234, -6.27005386, 53.3177681, 2, 
235, -6.24649477, 53.3079262, 2, 
271, -6.39173794, 53.3546, 2, 
378, -6.26278782, 53.3538704, 2, 
495, -6.1390419, 53.2762489, 2, 
782, -6.25622082, 53.3455162, 2, 
867, -6.25911, 53.346489, 2, 
1232, -8.99052525, 53.2971077, 2, 
1239, -9.06351089, 53.2767181, 2, 
1340, -6.54069281, 53.9506073, 2, 
1347, -7.10449314, 52.2647858, 2, 
1415, -6.90997, 53.6222687, 2, 
1486, -6.23440886, 53.3634453, 2, 
1542, -6.426651, 53.2960701, 2, 
1610, -8.48841572, 51.8956757, 2, 
1624, -8.97564507, 52.8387413, 2, 
1629, -6.31804, 53.7044678, 2, 
1953, -6.43655109, 53.3916054, 2, 
1985, -6.69057608, 53.6673164, 2, 
2016, -6.26178598, 53.3524513, 2, 
2048, -8.62732887, 52.662117, 2, 
2050, -8.59626579, 52.6589432, 2, 
2073, -6.31761885, 53.3429565, 2, 
2094, -6.20337105, 53.294857, 2, 
2146, -9.3065834, 52.7196541, 2, 
3208, -6.33183, 53.3215981, 2, 
5297, -6.47233486, 53.3582191, 2, 
1193, -6.25211287, 53.3501778, 2, 
1319, -6.89574194, 52.8217201, 2, 
2015, -6.26490307, 53.3265572, 2, 
2189, -8.46810532, 51.8912086, 2, 
15, -7.10916281, 52.2616158, 2, 
214, -6.24654, 53.3393936, 2, 
223, -6.27424622, 53.3392792, 2, 
249, -6.21572781, 53.3325882, 2, 
306, -6.24976778, 53.3433723, 2, 
348, -6.31212282, 53.3766747, 2, 
562, -6.26633787, 53.3548, 2, 
574, -6.39008284, 53.2825, 2, 
673, -6.25911, 53.346714, 2, 
833, -6.26402903, 53.3458824, 2, 
862, -6.26195621, 53.3442574, 2, 
889, -6.25178289, 53.3738785, 2, 
899, -6.22071791, 53.311367, 2, 
903, -6.41919088, 53.3835678, 2, 
923, -6.25027895, 53.3264809, 2, 
1017, -6.39590406, 53.3165092, 2, 
1029, -6.29838324, 53.3479156, 2, 
1030, -6.26128721, 53.3442802, 2, 
1038, -6.24195385, 53.3257637, 2, 
1045, -6.25762892, 53.3637161, 2, 
1141, -7.89822292, 52.3776627, 2, 
1146, -9.04341793, 53.2796936, 2, 
1199, -8.46701908, 51.8894615, 2, 
1246, -8.47136402, 51.8738, 2, 
1304, -6.26156187, 53.3527679, 2, 
1364, -8.46691132, 51.8782654, 2, 
1432, -8.47082138, 51.8996239, 2, 
1534, -7.10775089, 52.2590904, 2, 
1551, -8.55173588, 52.6434097, 2, 
1587, -6.25004911, 53.3470078, 2, 
1600, -6.25667381, 53.3488846, 2, 
1676, -7.36505079, 53.9908638, 2, 
1686, -8.46647644, 51.8997536, 2, 
1701, -6.26453495, 53.3428574, 2, 
1733, -6.46238422, 53.4159355, 2, 
1789, -6.23909903, 53.4054337, 2, 
1812, -8.46593285, 51.8994942, 2, 
1872, -7.10905409, 52.2651749, 2, 
1890, -8.65328693, 52.6383629, 2, 
1907, -6.40406, 54.0055542, 2, 
1963, -9.03429508, 53.974617, 2, 
1981, -6.26300287, 53.3442078, 2, 
1995, -6.43363523, 53.3912125, 2, 
2042, -8.65524197, 52.6354485, 2, 
2047, -8.62776375, 52.6643143, 2, 
2067, -6.38009, 53.3568344, 2, 
2085, -6.3957, 53.278286, 2, 
2129, -6.17161512, 53.2747154, 2, 
2203, -6.2626071, 53.3467331, 2, 
3082, -6.05074787, 52.9722, 2, 
3160, -6.146, 53.2584038, 2, 
3223, -6.26436186, 53.3305, 2, 
5291, -6.25596714, 53.3247871, 2, 
5295, -6.26736879, 53.3895874, 2, 
5299, -6.29992294, 53.3894882, 2, 
5378, -6.31564617, 53.2733383, 2, 
5412, -8.5604248, 52.6706581, 2, 
5421, -8.64275169, 52.6734428, 2, 
5422, -6.27253723, 53.3321915, 2, 
5423, -6.29066515, 53.3331108, 2, 
5428, -8.46386909, 51.8991699, 2, 
5429, -8.46636772, 51.8993, 2, 
5430, -6.2902422, 53.3613167, 2, 
5431, -9.54628754, 51.750309, 2, 
5432, -8.65524197, 52.6353226, 2, 
12, -7.14728594, 52.2393494, 2, 
987, -6.31498623, 53.3670921, 2, 
1110, -6.11336803, 53.3891525, 2, 
1685, -9.04722, 53.2739334, 2, 
2204, -8.82054806, 54.2437973, 2, 
69, -6.16156912, 53.3908768, 2, 
610, -6.25611305, 53.3352, 2, 
735, 0, 0, 2, 
953, -6.12155724, 53.2216568, 2, 
970, -6.55166, 53.3591423, 2, 
1172, -8.1932106, 53.7651138, 2, 
1225, -7.33073, 52.3511276, 2, 
1441, -7.38134289, 53.9454918, 2, 
1546, -8.38295364, 51.9812393, 2, 
1742, -8.46680164, 51.8998833, 2, 
1800, -9.00931358, 53.2800827, 2, 
1838, -6.60412121, 53.8441391, 2, 
1904, -6.41144514, 53.4056435, 2, 
1947, -6.25620413, 53.3654823, 2, 
2054, -8.92839909, 52.6046448, 2, 
2096, -6.27473688, 53.3607979, 2, 
2114, -8.63232517, 52.6709824, 2, 
3234, -7.05648708, 53.3427353, 2, 
506, -6.15733099, 53.2809105, 2, 
522, -6.36084, 53.4126968, 2, 
628, -6.27442884, 53.3345108, 2, 
677, -6.258039, 53.3463669, 2, 
822, -6.26580906, 53.3456116, 2, 
991, -6.25626421, 53.3504257, 2, 
1009, -6.16186523, 53.3998489, 2, 
1123, -8.51556778, 51.9053192, 2, 
1194, -6.37658119, 53.7025261, 2, 
1228, -7.64005423, 54.3434067, 2, 
1318, -7.10536194, 52.2607079, 2, 
1333, -8.46832275, 51.891922, 2, 
1341, -8.58377647, 51.8886223, 2, 
1416, -7.27968311, 53.991703, 2, 
1419, -8.39338112, 51.8846092, 2, 
1563, -9.69790936, 52.2708054, 2, 
1740, -6.24038315, 53.6783829, 2, 
1810, -7.71445322, 54.9482346, 2, 
2012, -6.26351881, 53.3465271, 2, 
3079, -7.89887381, 53.415287, 2, 
3154, -6.25634909, 53.6523, 2, 
3241, -6.25482798, 53.3474579, 2, 
5306, -6.15378284, 53.288517, 2, 
5377, -6.32390499, 53.3694649, 2, 
5396, -6.33032084, 53.3217964, 2, 
5411, -8.63569164, 52.6671, 2, 
5425, -6.25909805, 53.34552, 2, 
1813, -6.4639039, 53.5104294, 2, 
722, -6.13787889, 53.3970375, 2, 
